popup_image_url	source	views	registration	conversion
https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2019/04/RBE-Modal-300x200.jpg	popup_image_url	87353.0	938.0	1.0738039907043833
https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2019/07/Freelancer-Report-300x151.jpg	popup_image_url	7483.0	77.0	1.028999064546305
https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2016/09/Book-marketing-101-300x157.jpg	popup_image_url	6958.0	70.0	1.0060362173038229
https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2019/05/Literary-and-Rhetorical-Devices-Lists-300x165.jpg	popup_image_url	113666.0	1127.0	0.9915014164305949
https://images-cdn.bookly.com/discovery/modal/84/modal_image/77226fb929cf66172fd5719090aed00fd7c975f4.jpg	popup_image_url	14861.0	147.0	0.9891662741403674
https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2019/01/point-of-view-copy-300x157.jpg	popup_image_url	4340.0	42.0	0.967741935483871
https://blog.bookly.com/wp-content/uploads/2018/05/modal-signup-ghostwriter-300x168.jpg	popup_image_url	2184.0	21.0	0.9615384615384616
https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2019/01/Dialog-Tags-300x157.jpg	popup_image_url	17612.0	168.0	0.9538950715421303
https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2019/06/PLOT-TWIST-300x152.jpg	popup_image_url	27993.0	259.0	0.9252313078269567
https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2020/06/Query-Letter-Review-300x157.jpg	popup_image_url	8372.0	77.0	0.919732441471572
https://images-cdn.bookly.com/discovery/modal/69/modal_image/854245cc10ad1097e9853327e18b26302132cb18.jpg	popup_image_url	3822.0	35.0	0.9157509157509158
https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2018/05/Start-writing-your-book-2-768x402-300x157.jpg	popup_image_url	9233.0	84.0	0.9097801364670205
https://blog-cdn.bookly.com/directories/admin/modal/70/medium_06e1c1f279d03e940b901f8682f12680.jpg	popup_image_url	257985.0	2275.0	0.8818342151675485
